Year,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
194503.00,0.42,-2.97,-99.99,-1.54,-3.51,-2.73,-3.57,-9.80,-4.56,-3.00,-99.99,-1.99,-1.81,-3.44,-1.37,-3.94,-4.89,-13.89,-5.44,-99.99,-5.15,-4.01,-6.23,-7.42,-4.42,-99.99,-99.99,-5.01,-5.68,-5.24,-3.09,-0.11,-3.15,-8.47,-4.34,-99.99,-7.19,-1.39,-6.83,-4.50,-2.93,-5.21,-1.13,-5.65,0.06,-3.83,-7.73,-7.60,-5.96
194504.00,7.68,5.65,-99.99,15.65,7.82,8.88,3.69,22.23,3.74,5.34,-99.99,5.29,6.39,8.21,8.33,8.56,7.99,11.91,9.47,-99.99,10.68,9.06,11.02,5.29,7.26,-99.99,-99.99,6.17,6.26,6.91,10.10,2.51,-4.09,9.39,6.04,-99.99,11.57,4.27,7.04,8.08,10.71,5.54,7.28,5.63,5.55,6.87,1.98,6.61,11.16
194505.00,1.72,2.32,-99.99,-0.59,2.42,-4.72,7.59,0.46,7.05,4.46,-99.99,0.93,4.30,-0.22,-1.28,4.37,2.23,-1.35,-0.47,-99.99,0.94,1.68,0.54,2.44,-0.94,-99.99,-99.99,2.24,7.61,-0.96,1.89,3.76,-2.70,9.64,5.77,-99.99,-1.11,-1.23,3.25,5.26,3.43,5.43,6.27,9.10,-0.49,1.53,2.57,1.97,0.32
194506.00,0.07,-0.05,-99.99,6.44,0.35,-2.73,-0.70,14.43,-2.62,0.68,-99.99,-0.56,-4.89,-2.42,-6.23,4.79,-1.70,12.05,2.13,-99.99,-0.66,-2.27,-1.34,13.56,1.27,-99.99,-99.99,2.05,4.74,-0.56,5.16,2.62,3.39,0.94,-1.50,-99.99,-0.96,-0.35,1.67,-2.92,5.79,6.94,-3.50,-5.17,2.17,-4.87,1.14,9.42,-2.53
194507.00,3.34,-1.43,-99.99,-7.90,-0.19,-5.95,-4.20,-1.47,-2.07,-0.67,-99.99,-1.40,-1.64,-2.54,0.70,-4.64,-2.66,-3.94,-2.38,-99.99,-3.54,-1.25,-1.37,-7.61,-3.22,-99.99,-99.99,-4.32,-1.54,-3.25,-0.33,2.18,0.18,-2.10,-1.65,-99.99,-2.49,-4.30,-6.70,-1.62,-6.53,-1.21,-0.04,-0.11,-4.00,1.53,0.37,-4.87,-5.16
194508.00,4.30,6.44,-99.99,4.98,10.73,13.59,8.47,14.80,7.07,5.33,-99.99,1.87,10.04,9.47,1.74,13.67,11.94,7.42,6.73,-99.99,8.87,10.93,9.81,3.28,10.66,-99.99,-99.99,2.32,-3.92,2.28,1.03,1.74,4.39,6.98,6.67,-99.99,7.91,7.01,9.41,9.52,0.02,7.76,8.36,2.51,17.88,2.60,1.18,3.64,15.23
194509.00,1.02,7.97,-99.99,14.83,1.26,7.82,9.50,12.73,1.59,3.70,-99.99,9.76,6.16,6.71,6.55,8.55,7.28,14.31,8.02,-99.99,4.47,2.19,2.63,4.27,3.85,-99.99,-99.99,5.69,10.71,1.90,6.59,1.90,14.03,9.76,3.44,-99.99,9.90,9.11,10.96,4.66,6.87,2.91,5.58,17.79,-2.65,2.58,28.68,5.42,7.49
194510.00,4.78,6.59,-99.99,39.09,0.33,11.72,12.23,15.21,5.46,6.63,-99.99,4.24,6.88,-0.35,0.32,1.57,0.28,4.64,4.80,-99.99,2.69,-2.01,0.60,5.53,1.95,-99.99,-99.99,6.83,9.10,6.30,6.18,2.36,3.89,4.31,4.92,-99.99,3.70,10.77,1.13,3.40,4.32,3.97,6.14,2.78,-1.99,5.30,7.36,17.61,-0.58
194511.00,-0.62,3.47,-99.99,4.13,3.00,6.81,17.58,-3.13,3.64,4.04,-99.99,13.35,8.07,3.21,7.10,12.66,3.95,28.59,6.79,-99.99,6.49,2.38,2.46,7.52,4.24,-99.99,-99.99,12.46,3.81,8.41,4.81,3.39,17.48,12.37,6.55,-99.99,2.15,0.25,8.55,4.14,8.45,8.95,6.66,12.71,1.81,0.41,15.00,8.75,-0.46
194512.00,0.08,0.03,-99.99,19.48,-1.91,-4.55,6.36,-0.06,3.62,0.84,-99.99,5.32,1.10,2.30,1.85,3.62,1.53,-5.93,0.45,-99.99,0.81,2.76,2.16,4.61,3.70,-99.99,-99.99,-3.25,3.11,-0.27,-1.00,0.48,4.27,-1.21,0.90,-99.99,-0.42,4.52,-0.01,0.79,-1.27,2.44,3.36,12.80,3.60,2.10,12.07,5.88,2.37
194601.00,2.83,5.58,-99.99,0.53,0.60,9.95,14.31,11.19,4.62,14.54,-99.99,9.81,7.51,5.45,9.70,8.84,8.38,15.06,13.47,-99.99,5.60,6.28,7.12,8.89,8.64,-99.99,-99.99,7.36,9.77,-0.14,10.84,1.91,-1.76,3.11,4.11,-99.99,3.84,10.33,9.92,2.16,6.17,15.26,10.97,1.63,3.70,8.93,27.51,9.58,3.54
194602.00,-3.09,-3.91,-99.99,-6.54,-5.20,-9.59,-0.07,-5.74,-8.49,-8.52,-99.99,-5.67,-4.14,-4.41,-3.04,-6.18,-2.70,-12.36,-7.57,-99.99,-8.01,-7.80,-8.97,-6.85,-7.73,-99.99,-99.99,-4.24,-0.96,-4.70,-5.73,-2.82,-0.77,-6.94,-2.60,-99.99,-4.38,-10.72,-5.34,-6.11,-7.07,-6.81,-4.16,-0.48,-4.05,-7.73,-9.79,-9.98,-5.03
194603.00,14.39,4.40,-99.99,8.91,8.57,5.34,12.71,2.36,7.05,6.88,-99.99,4.52,15.77,7.20,6.61,7.98,5.88,3.34,3.54,-99.99,5.00,-0.62,1.97,0.07,2.73,-99.99,-99.99,-0.60,-1.46,11.16,6.27,1.16,1.53,9.69,5.07,-99.99,12.35,10.40,8.61,8.72,3.87,6.20,11.88,4.24,6.50,3.48,3.16,5.83,7.69
194604.00,13.69,1.74,-99.99,0.24,3.89,16.51,8.93,15.26,6.58,4.67,-99.99,11.01,15.06,5.63,-0.81,8.73,4.80,8.15,3.91,-99.99,3.73,-1.03,1.39,-6.72,3.50,-99.99,-99.99,4.26,5.68,8.80,4.34,1.59,21.66,14.72,8.61,-99.99,4.56,5.72,12.88,6.61,-0.35,4.64,7.17,13.71,2.39,-4.04,-0.25,1.69,3.61
194605.00,3.25,1.65,-99.99,7.84,3.29,-3.03,-4.52,-4.18,0.86,8.60,-99.99,9.13,5.28,4.35,4.08,9.48,5.38,-2.78,6.74,-99.99,7.00,5.87,4.37,4.67,4.27,-99.99,-99.99,3.17,4.97,3.67,3.04,2.82,9.51,7.23,7.41,-99.99,4.69,-0.27,5.55,4.06,5.08,7.10,1.63,-0.95,3.10,-0.87,7.74,5.98,6.19
194606.00,6.66,-4.20,-99.99,2.42,-4.75,-9.96,-4.25,-13.25,-4.19,-7.12,-99.99,-6.81,-5.38,-2.99,-6.32,-4.98,-4.61,-7.57,-2.33,-99.99,-4.81,-5.11,-5.94,-6.48,-4.79,-99.99,-99.99,-5.41,-5.21,-3.14,-2.80,0.30,-5.16,-4.49,-2.87,-99.99,-7.66,-8.26,-5.30,-3.09,-2.69,-1.59,-8.07,-6.25,0.52,-0.97,-6.91,-5.50,-7.27
194607.00,-3.59,-0.51,-99.99,3.43,-0.76,-6.37,-1.26,-5.54,-1.33,-1.89,-99.99,-5.08,-3.04,-2.49,-6.78,-4.13,-5.66,-1.72,-2.62,-99.99,-5.52,-3.76,-4.31,-2.42,-5.96,-99.99,-99.99,-5.63,0.05,-0.06,-3.63,-0.08,0.62,-4.89,-1.52,-99.99,-6.46,-2.90,-2.89,-2.01,-5.74,-2.86,-3.05,-1.26,-3.73,0.00,-7.80,-6.25,-4.14
194608.00,0.06,-5.15,-99.99,-6.45,-3.97,-5.93,-5.59,-13.01,-4.73,-7.94,-99.99,-5.25,-3.04,-6.50,-5.28,-7.74,-6.71,-11.89,-7.54,-99.99,-8.95,-8.02,-9.91,-3.63,-6.58,-99.99,-99.99,-6.79,-3.09,-5.64,-5.35,-7.00,-6.92,-10.38,-8.12,-99.99,-4.86,-0.40,-10.45,-4.29,-7.02,-7.20,-4.68,-4.00,-7.74,-0.43,-12.01,-7.30,-4.07
194609.00,-8.33,-8.85,-99.99,-17.07,-11.17,-12.37,-12.48,-13.93,-9.32,-11.81,-99.99,-12.23,-6.54,-8.87,-11.45,-12.49,-8.93,-10.60,-11.98,-99.99,-12.23,-10.79,-14.37,-10.26,-13.18,-99.99,-99.99,-8.02,-11.53,-7.99,-8.97,-4.74,-14.83,-10.95,-8.04,-99.99,-12.70,-7.25,-9.69,-11.18,-16.46,-7.58,-6.65,-14.86,-14.25,-7.74,-16.36,-14.82,-12.85
194610.00,-0.64,0.34,-99.99,-3.87,4.69,0.46,-3.33,0.74,-1.91,3.48,-99.99,-2.58,-0.03,-3.68,0.84,-5.85,-1.70,3.71,1.45,-99.99,-3.50,-4.02,-3.28,-8.66,-0.17,-99.99,-99.99,1.18,0.28,-0.68,1.43,-5.13,-3.95,-3.08,-0.81,-99.99,3.52,-1.64,-4.23,-0.25,0.20,-2.08,-2.28,-0.39,2.05,-8.49,-6.78,-1.18,-2.71
194611.00,0.58,-0.48,-99.99,-8.86,0.54,-0.98,1.20,-8.65,-0.20,-2.45,-99.99,4.20,1.45,3.62,-2.19,-1.04,1.34,0.24,2.14,-99.99,-1.02,-5.17,-1.69,-4.95,-0.35,-99.99,-99.99,1.42,-0.91,0.58,0.80,1.79,-9.31,5.28,-0.98,-99.99,10.11,6.10,3.85,5.70,-0.75,-2.78,-5.25,6.80,-0.26,3.41,-3.43,-0.69,2.99
194612.00,12.00,3.27,-99.99,1.52,4.22,4.26,-1.37,6.55,9.61,-1.77,-99.99,9.31,7.04,6.86,5.49,5.82,9.60,-1.71,5.09,-99.99,7.16,4.87,5.96,4.12,4.82,-99.99,-99.99,-0.20,2.90,4.41,6.09,3.77,-2.15,1.59,5.33,-99.99,6.08,3.22,20.76,6.14,2.22,1.88,4.33,-1.51,11.40,10.06,-0.06,5.27,9.85
194701.00,-8.42,1.19,-99.99,-8.25,1.97,6.67,-3.24,-0.65,-1.77,5.43,-99.99,-3.88,-5.45,-0.45,3.36,3.38,0.96,4.42,1.01,-99.99,3.40,7.34,10.46,2.47,7.31,-99.99,-99.99,3.26,3.46,-0.71,-0.14,1.03,0.95,2.92,4.30,-99.99,1.76,0.42,-6.11,0.01,0.15,-0.38,0.75,0.55,1.50,2.65,-0.77,3.04,1.79
194702.00,5.54,0.57,-99.99,-2.18,-4.80,-1.34,-5.09,-3.02,0.89,-0.24,-99.99,-0.74,-4.51,-0.40,-0.61,3.88,-3.77,-0.89,-0.91,-99.99,-0.36,-2.94,1.78,-1.22,-0.63,-99.99,-99.99,1.92,-0.15,-2.74,-0.90,-2.05,-0.39,-0.34,-3.78,-99.99,-5.10,3.99,-2.04,2.07,-0.59,-1.25,-0.35,0.47,-4.12,0.59,4.31,-3.42,-1.10
194703.00,1.65,-1.52,-99.99,-6.16,-2.73,-1.16,-3.90,-1.54,-3.79,0.17,-99.99,7.89,-2.15,-0.23,-4.55,-6.67,-2.92,-3.35,-1.73,-99.99,0.03,-3.99,-2.78,-2.71,-2.84,-99.99,-99.99,-2.84,4.71,2.25,-2.79,-2.15,1.97,-3.23,-0.67,-99.99,-4.37,2.25,-4.34,-3.62,-3.61,-2.70,-2.15,-4.72,-1.01,-4.24,-10.19,-2.53,-3.17
194704.00,-3.20,-5.44,-99.99,-11.23,-8.32,-10.05,-7.54,-13.90,-3.61,-6.35,-99.99,-11.97,-8.24,-3.94,-4.26,-8.50,-5.59,-13.83,-6.56,-99.99,-7.66,-5.00,-4.53,-10.14,-6.85,-99.99,-99.99,-4.62,-5.42,-0.36,-3.75,-0.22,-6.13,-8.33,-8.09,-99.99,-4.63,-2.72,-11.78,-4.69,-6.27,-5.44,-8.10,-9.34,-6.72,-7.30,-7.52,-5.79,-8.14
194705.00,-1.62,-0.54,-99.99,-3.78,3.60,2.82,1.61,-5.05,-1.95,-4.45,-99.99,-5.11,-2.43,-0.34,-3.17,-2.92,-3.65,-6.72,-2.44,-99.99,-1.55,0.43,-2.66,-8.76,-1.91,-99.99,-99.99,-1.44,-5.11,2.63,-2.48,-1.10,-1.62,-7.53,1.22,-99.99,-9.38,-2.72,-4.52,-1.20,-3.14,-3.81,-0.08,-4.85,1.24,-3.59,-1.74,-1.78,-5.46
194706.00,12.18,5.14,-99.99,8.40,5.60,5.49,2.07,12.55,1.68,9.51,-99.99,6.91,3.91,8.01,3.02,9.42,6.20,5.69,2.28,-99.99,8.94,4.64,6.03,1.05,4.28,-99.99,-99.99,1.08,11.17,7.71,3.97,-3.17,0.17,4.06,3.73,-99.99,12.92,0.04,14.28,6.24,2.42,7.68,10.09,7.90,7.98,15.53,5.57,2.96,3.28
194707.00,5.70,4.93,-99.99,2.13,3.48,3.85,5.52,2.68,9.77,2.95,-99.99,2.39,2.62,1.52,0.48,8.69,3.09,7.56,7.29,-99.99,3.68,6.91,4.71,2.43,4.19,-99.99,-99.99,5.34,17.04,3.67,2.54,0.81,10.66,5.24,5.68,-99.99,0.91,6.05,4.92,3.23,7.48,5.45,4.52,6.79,1.90,-4.39,8.36,5.89,8.34
194708.00,-4.11,-0.98,-99.99,-3.69,-2.49,11.23,-11.89,2.56,-0.08,0.83,-99.99,-9.95,-3.22,-0.60,-3.68,-0.03,-2.69,-3.36,-0.61,-99.99,-2.35,-3.68,-1.09,3.48,-0.95,-99.99,-99.99,-2.02,0.73,-2.35,0.24,0.36,-0.79,-2.81,-3.69,-99.99,-0.66,-7.35,1.63,-0.44,-2.35,-1.37,-3.63,-6.81,2.63,-5.07,-6.16,-3.33,0.36
194709.00,4.42,-1.02,-99.99,11.81,-0.69,-3.66,-0.72,-2.63,1.87,-2.13,-99.99,-7.97,-2.12,-0.94,-1.23,2.01,0.80,-2.07,0.54,-99.99,2.71,1.22,0.45,5.10,-1.09,-99.99,-99.99,-1.90,11.83,-2.95,-1.31,0.84,-0.25,-1.51,-0.43,-99.99,2.25,2.50,0.62,2.63,-1.32,-0.11,-3.04,0.87,1.01,4.96,-3.57,-1.02,2.50
194710.00,4.42,2.37,-99.99,-4.57,-1.56,-4.68,-0.79,4.17,5.55,2.96,-99.99,8.93,0.54,1.15,9.38,3.47,3.77,4.22,5.62,-99.99,4.39,1.58,2.66,0.02,1.54,-99.99,-99.99,0.78,2.63,5.29,0.15,0.21,3.46,2.70,4.80,-99.99,1.35,-1.25,1.18,3.09,0.55,1.61,3.19,0.21,1.06,0.57,5.33,6.09,5.54
194711.00,-1.84,-2.63,-99.99,-1.92,0.86,-3.73,-2.38,-7.57,-2.94,-0.71,-99.99,-2.73,-3.07,-0.73,1.47,-0.72,-2.07,-8.80,-0.13,-99.99,-0.74,-1.75,-2.72,-0.40,-2.33,-99.99,-99.99,1.83,4.49,-0.43,-7.60,-2.57,-1.37,-3.35,0.43,-99.99,-1.90,3.03,-1.00,-4.18,-2.89,-2.26,-2.43,-1.16,-6.81,7.55,-6.02,-0.14,-1.20
194712.00,-1.12,0.19,-99.99,-1.11,1.08,-5.72,-6.58,-2.10,0.90,3.62,-99.99,-6.17,3.99,1.91,-2.85,4.91,2.65,9.34,3.73,-99.99,3.25,3.31,2.48,-0.54,3.37,-99.99,-99.99,-4.78,4.33,9.38,1.19,0.44,-4.22,1.28,3.30,-99.99,-4.57,-0.26,4.75,2.87,8.27,0.14,0.39,5.86,-0.06,3.63,10.40,0.65,0.91
194801.00,-6.17,-2.55,-99.99,-3.14,-1.61,-4.98,-5.51,-5.89,-3.49,-1.39,-99.99,-4.99,-8.51,-4.46,-3.85,-2.93,-5.95,7.57,-4.10,-99.99,-3.42,-4.04,-5.15,8.04,-3.56,-99.99,-99.99,1.65,-1.17,-7.54,-0.21,0.10,-0.96,-1.04,-7.17,-99.99,-3.17,-9.37,-6.94,-5.57,-0.36,-2.60,-3.36,-5.25,-0.80,-0.20,-7.10,-1.94,-6.40
194802.00,-2.99,-7.18,-99.99,-8.48,-2.46,-5.66,-6.21,-6.92,-4.06,-7.75,-99.99,-9.67,-2.98,-5.60,-2.03,-7.27,-5.75,-4.67,-5.02,-99.99,-5.95,-5.04,-5.66,-3.83,-6.37,-99.99,-99.99,-1.90,-5.43,-2.91,-3.47,-1.06,-6.47,-3.84,0.32,-99.99,-11.28,-3.76,-9.22,-4.76,-3.74,-6.58,-3.69,-1.46,-1.85,-8.55,-9.19,-6.80,4.06
194803.00,12.86,5.68,-99.99,11.26,-1.71,6.34,26.72,9.53,3.21,6.27,-99.99,13.22,5.75,8.19,4.73,9.02,7.95,1.93,12.83,-99.99,9.43,11.83,7.26,20.28,11.65,-99.99,-99.99,8.10,10.55,9.92,6.61,1.95,-1.43,2.65,7.10,-99.99,15.91,12.84,11.19,8.06,8.67,7.57,6.78,0.02,2.42,7.73,9.55,14.18,7.70
194804.00,1.60,1.34,-99.99,-0.73,-0.89,4.26,-3.41,6.77,4.11,2.44,-99.99,3.81,1.99,2.54,7.71,5.42,-0.35,6.91,2.33,-99.99,3.57,-1.57,0.94,3.59,1.04,-99.99,-99.99,4.74,4.75,11.34,1.50,2.65,-0.18,6.53,3.34,-99.99,-5.05,-1.08,4.51,6.49,3.56,9.89,4.94,-4.27,5.15,2.51,-0.31,4.50,-0.26
194805.00,0.27,4.22,-99.99,12.72,2.87,11.72,6.63,10.34,6.07,4.37,-99.99,8.33,6.64,7.79,3.62,12.02,9.75,11.12,8.08,-99.99,7.91,17.00,14.24,2.96,4.29,-99.99,-99.99,4.19,11.07,5.99,5.74,2.49,6.80,6.56,8.29,-99.99,7.05,3.43,16.52,8.98,6.20,2.99,8.91,9.73,8.80,15.47,17.64,8.38,7.54
194806.00,-2.77,-1.10,-99.99,-5.57,-1.59,-7.91,-10.49,-2.12,-1.35,-2.13,-99.99,3.56,-2.73,0.46,-0.93,-3.73,-4.13,13.39,0.19,-99.99,-1.50,-0.66,0.52,-4.54,-3.39,-99.99,-99.99,-0.71,1.41,3.53,2.59,0.44,-0.93,2.96,-1.80,-99.99,-6.70,-3.25,-0.05,-3.80,0.41,1.26,-1.45,-3.90,3.16,-6.69,-10.90,-0.33,0.66
194807.00,-0.70,-3.50,-99.99,-3.65,4.37,-10.12,-7.34,-1.60,-1.71,-1.32,-99.99,-7.64,-3.92,-5.76,-8.48,-2.52,-6.29,-9.05,-3.90,-99.99,-7.26,-7.36,-4.58,1.70,-5.31,-99.99,-99.99,-3.26,-2.98,-7.25,-4.36,-1.65,-5.35,-7.77,-5.66,-99.99,-7.47,-4.34,-3.90,-4.37,-4.54,-5.05,-7.93,-4.07,-5.00,-5.78,-7.48,-6.30,-2.57
194808.00,1.86,-0.50,-99.99,0.11,1.90,4.80,5.69,-0.99,-0.31,-1.85,-99.99,-2.04,-1.89,-0.33,-0.06,-1.41,1.47,4.16,1.64,-99.99,-1.53,1.25,1.14,-0.05,1.16,-99.99,-99.99,-0.22,0.01,-2.05,0.10,0.06,-0.19,2.48,6.12,-99.99,9.23,5.85,0.18,0.39,2.16,-4.41,3.01,-1.18,-2.65,1.45,0.32,0.11,2.90
194809.00,-3.97,-4.45,-99.99,-1.23,-3.15,-9.38,-7.05,-8.93,-3.44,-1.49,-99.99,5.09,-3.87,-1.81,-5.94,-5.43,-3.98,-5.75,-2.16,-99.99,-4.53,-2.35,-3.50,-0.79,-3.12,-99.99,-99.99,-2.58,-5.58,-4.44,-0.91,-0.23,-4.50,-4.09,-5.50,-99.99,-5.92,-3.04,-6.71,-3.91,-3.95,-2.77,-0.77,-2.71,-0.64,7.51,1.50,-4.89,-2.90
194810.00,7.16,3.38,-99.99,5.31,3.45,6.94,1.97,0.36,3.97,1.78,-99.99,12.79,4.39,7.11,0.89,2.93,7.55,14.32,8.40,-99.99,5.99,7.79,7.80,3.84,0.73,-99.99,-99.99,4.38,7.36,9.23,4.43,1.11,4.18,1.96,6.06,-99.99,5.48,4.24,6.75,5.12,4.95,4.68,4.14,2.47,3.90,5.62,3.59,8.69,3.77
194811.00,-5.57,-6.24,-99.99,-7.87,-2.89,-12.77,-3.11,-15.73,-6.06,-6.68,-99.99,-9.13,-5.35,-8.48,-10.93,-10.00,-7.91,-18.69,-12.59,-99.99,-10.83,-11.78,-12.14,-13.24,-14.13,-99.99,-99.99,-6.78,-4.77,-12.32,-9.07,-2.06,-5.34,-7.09,-7.64,-99.99,-9.19,-0.59,-12.41,-10.10,-12.75,-5.81,-5.76,-6.19,-5.99,-4.25,-6.09,-13.58,-8.48
194812.00,0.49,1.23,-99.99,0.78,0.79,-0.47,6.39,-2.64,0.07,0.20,-99.99,6.24,4.35,7.48,-1.12,-1.61,1.92,2.83,2.00,-99.99,2.17,6.90,3.97,3.70,0.95,-99.99,-99.99,-0.08,-2.01,4.86,2.66,1.09,-0.66,-1.21,3.96,-99.99,5.37,7.00,3.61,5.00,1.99,0.80,1.55,1.39,7.13,8.08,0.64,4.17,-0.67
194901.00,1.74,3.88,-99.99,2.44,4.81,3.85,1.49,0.39,0.27,4.24,-99.99,-0.29,5.11,-0.26,6.71,2.46,0.74,0.10,0.80,-99.99,-1.53,-3.00,2.68,1.99,0.78,-99.99,-99.99,1.63,-4.73,-3.81,4.76,-1.26,3.68,6.62,3.02,-99.99,1.00,-0.41,-3.42,0.77,0.28,3.08,1.09,0.03,1.42,-4.89,-5.16,-1.09,1.87
194902.00,-0.52,-2.65,-99.99,-1.71,0.36,-4.77,2.09,-10.92,-8.55,-4.57,-99.99,0.48,-1.08,-2.18,-1.04,-1.89,-2.77,-4.09,-5.86,-99.99,-3.54,-5.83,-3.52,0.64,-5.41,-99.99,-99.99,0.95,-8.16,-4.23,0.67,-0.30,-6.39,-4.58,-3.91,-99.99,-0.34,0.74,-5.10,-0.05,-5.68,-3.87,-2.22,1.17,-1.68,1.48,0.51,-0.80,-2.51
194903.00,2.63,4.66,-99.99,5.79,0.94,4.60,3.72,12.81,9.18,3.89,-99.99,4.16,5.65,2.87,6.38,-2.28,4.10,10.13,1.38,-99.99,5.71,5.70,3.55,7.44,6.95,-99.99,-99.99,4.21,5.12,6.08,3.78,1.36,3.42,6.55,4.74,-99.99,6.21,7.36,1.96,3.31,4.20,2.65,4.51,2.48,7.59,2.36,12.07,9.75,3.29
194904.00,-5.37,-1.43,-99.99,-1.99,0.22,-0.76,-0.02,0.96,-1.18,-2.42,-99.99,3.18,-0.07,-2.40,-5.11,-3.84,-3.87,1.79,-4.95,-99.99,-3.97,-4.11,-4.01,-6.19,-3.48,-99.99,-99.99,1.09,-8.20,1.46,1.23,-1.64,2.50,1.25,-0.79,-99.99,-0.36,-6.09,-8.63,-3.40,-2.85,-1.67,-1.67,0.40,0.89,-0.78,-0.69,-1.46,-7.81
194905.00,-6.17,-0.63,-99.99,-1.00,2.90,-3.88,-2.31,-4.45,-0.42,-1.11,-99.99,-6.91,-1.33,-0.97,-4.85,-1.31,-3.24,-6.40,-6.52,-99.99,-3.04,-5.91,-2.96,-4.78,-8.38,-99.99,-99.99,-1.23,-0.85,-5.71,-0.58,-2.18,-2.01,-1.44,0.40,-99.99,-6.07,-9.69,-4.72,-3.50,-3.34,-5.37,0.50,-0.23,0.84,-2.31,-1.18,-5.11,-0.07
194906.00,6.28,-0.36,-99.99,3.33,-0.06,-6.65,1.28,0.40,-0.98,3.41,-99.99,-3.18,2.70,0.68,-1.89,4.87,1.24,4.97,-1.27,-99.99,2.98,0.24,1.02,-1.08,0.42,-99.99,-99.99,-2.20,0.10,-1.20,-0.93,1.12,3.86,-0.22,-2.76,-99.99,1.65,3.04,-4.35,0.05,-2.09,2.11,2.95,0.24,-0.39,-1.58,-2.71,-0.40,-1.21
194907.00,3.41,5.59,-99.99,7.24,3.10,5.22,0.66,5.93,8.96,3.88,-99.99,12.83,5.34,4.60,5.51,5.90,7.31,8.11,7.86,-99.99,5.07,7.08,9.13,2.53,4.86,-99.99,-99.99,3.30,6.51,6.23,4.74,2.41,10.00,2.45,9.27,-99.99,7.55,3.13,11.35,5.50,3.99,4.37,5.21,4.23,6.63,4.17,2.05,7.24,9.78
194908.00,3.01,4.70,-99.99,4.51,3.51,2.25,-0.13,4.63,4.11,2.75,-99.99,14.76,-1.33,3.24,4.83,2.15,2.45,1.18,-0.28,-99.99,2.67,0.88,1.81,0.24,0.56,-99.99,-99.99,2.45,2.96,5.53,3.68,0.98,2.69,5.66,-0.43,-99.99,1.22,1.77,0.79,5.94,0.75,3.31,1.46,-1.30,2.18,0.81,6.49,3.90,0.06
194909.00,0.24,2.64,-99.99,5.67,2.68,3.49,1.32,4.56,3.16,4.31,-99.99,3.68,1.63,4.93,0.04,2.74,2.82,10.85,3.56,-99.99,3.27,3.52,2.39,5.39,1.77,-99.99,-99.99,1.69,3.52,3.02,4.05,1.23,7.79,2.65,4.19,-99.99,6.11,2.94,3.19,4.73,2.79,4.49,2.18,2.10,4.15,6.80,5.13,8.66,4.94
194910.00,4.60,1.88,-99.99,2.85,-1.39,2.73,3.72,2.60,8.94,4.18,-99.99,4.21,3.27,4.16,6.36,1.43,3.39,1.88,5.09,-99.99,2.94,2.66,7.20,4.44,2.13,-99.99,-99.99,3.72,-0.65,3.79,1.31,1.88,3.96,1.86,7.96,-99.99,6.61,1.65,8.66,4.60,0.91,1.00,0.62,2.23,4.45,6.94,6.61,2.62,1.37
194911.00,2.60,1.82,-99.99,4.49,2.19,2.48,0.21,-5.56,3.91,-0.69,-99.99,4.72,4.82,5.06,-0.26,0.70,4.37,3.15,2.67,-99.99,-0.33,4.03,4.44,0.00,-1.14,-99.99,-99.99,-0.06,4.02,-2.88,3.28,1.67,0.39,-0.07,0.54,-99.99,4.08,8.11,1.17,2.70,0.85,1.13,2.16,3.13,4.05,0.78,4.99,2.93,3.82
194912.00,5.43,5.89,-99.99,4.35,2.45,16.16,9.91,6.63,5.84,4.93,-99.99,14.98,7.91,5.86,0.52,7.04,7.05,16.07,6.31,-99.99,5.90,9.32,8.81,8.99,4.88,-99.99,-99.99,1.67,-2.47,1.16,3.25,1.59,4.95,7.52,13.80,-99.99,3.56,3.59,7.86,8.67,8.30,4.32,4.79,5.50,3.31,10.55,1.90,7.52,2.88
195001.00,3.60,1.41,-99.99,3.66,-0.85,1.62,-0.85,3.26,2.55,0.08,-99.99,1.16,1.05,0.93,10.17,3.22,-0.33,5.93,3.69,-99.99,1.65,5.43,1.66,5.30,4.85,-99.99,-99.99,4.19,3.55,-0.72,3.75,1.86,-0.22,2.59,4.24,-99.99,11.27,0.26,3.10,3.55,4.68,0.90,0.39,1.64,2.29,-1.65,-2.40,2.86,2.37
195002.00,3.03,1.49,-99.99,-1.07,1.43,5.79,-8.32,0.89,4.14,-5.03,-99.99,2.97,1.78,0.98,4.87,-4.55,1.71,1.04,3.38,-99.99,0.38,4.36,3.73,8.69,1.53,-99.99,-99.99,-0.51,-3.03,-0.49,2.40,0.66,-2.72,-3.26,0.65,-99.99,7.60,2.80,3.27,-0.54,1.70,1.62,2.40,2.06,5.23,1.24,0.47,2.60,5.08
195003.00,0.64,0.11,-99.99,-0.29,-0.66,-6.66,-1.13,-5.30,-0.34,-0.44,-99.99,0.21,-3.32,3.58,-7.19,-4.76,0.97,-1.45,-1.51,-99.99,-1.10,4.07,1.59,-3.06,-3.55,-99.99,-99.99,-2.24,1.03,4.91,0.56,4.57,3.94,-1.54,2.83,-99.99,-1.13,-4.12,-2.74,2.51,-0.77,-0.50,-0.16,-1.88,-0.60,1.37,-5.19,0.21,3.56
